book_id,user_id,rating,N
999,41300,5,125
999,41577,4,137
999,43602,3,192
999,44836,4,89
999,45493,4,185
999,46527,5,117
999,47528,5,93
999,47746,5,174
999,49830,5,144
999,50864,5,79
1000,2077,2,180
1000,2432,4,70
1000,2508,5,50
1000,2553,5,87
1000,2959,4,135
1000,4068,2,88
1000,4757,4,73
1000,6486,4,130
1000,6929,4,135
1000,7443,5,94
1000,8205,4,78
1000,8529,4,79
1000,9768,3,127
1000,10012,3,73
1000,10457,4,103
1000,11085,4,80
1000,12173,5,89
1000,12806,4,86
1000,13000,5,159
1000,13053,4,77
1000,14850,5,54
1000,15536,4,72
1000,15788,4,105
1000,16307,5,73
1000,16403,2,140
1000,17465,4,65
1000,17525,3,119
1000,18714,4,89
1000,19758,2,83
1000,20573,2,78
1000,20616,4,77
1000,20722,4,103
1000,21713,3,190
1000,22640,3,43
1000,23839,4,109
1000,24268,4,65
1000,26416,5,62
1000,26606,4,75
1000,29153,2,68
1000,31968,4,102
1000,32035,5,118
1000,32553,4,73
1000,32606,1,56
1000,33547,3,85
1000,33599,2,151
1000,33642,4,117
1000,33713,4,137
1000,34703,5,140
1000,35416,4,62
1000,36415,5,54
1000,36752,5,69
1000,36995,5,155
1000,37047,3,106
1000,38070,5,145
1000,38082,5,188
1000,38171,4,69
1000,38338,4,41
1000,38362,2,103
1000,38795,4,48
1000,39248,4,95
1000,39709,4,121
1000,39910,5,104
1000,39979,5,110
1000,40017,4,20
1000,40295,4,115
1000,40444,5,58
1000,40676,4,96
1000,43176,4,138
1000,43468,5,113
1000,45105,3,30
1000,45126,2,106
1000,45260,2,136
1000,45604,3,24
1000,46133,5,156
1000,46882,4,63
1000,47592,5,63
1000,47846,5,65
1000,48148,5,39
1000,48440,4,190
1000,48800,5,68
1000,48827,4,88
1000,49129,4,37
1000,49327,3,71
1000,49631,5,126
1000,49660,1,115
1000,49830,5,144
1000,49950,5,97
1000,50774,4,128
1000,50839,4,89
1000,51250,4,123
1000,51625,4,121
1000,51692,4,127
1000,51800,4,74
1000,52123,5,108
1000,52409,1,51
1000,52503,3,63
1000,52748,4,111
1000,52994,5,133
1000,53173,4,155
1000,53366,4,117
1001,256,3,50
1001,461,3,68
1001,725,3,155
1001,762,5,88
1001,1428,4,93
1001,1429,4,65
1001,1477,3,98
1001,1844,4,43
1001,1976,1,94
1001,2041,3,79
1001,2336,3,92
1001,2434,2,54
1001,4000,5,64
1001,4284,2,59
1001,4967,3,114
1001,5108,3,76
1001,5335,3,82
1001,5812,3,111
1001,5950,3,59
1001,6795,4,120
1001,6818,4,106
1001,6875,3,130
1001,7363,3,85
1001,8565,3,110
1001,8835,5,90
1001,9077,5,45
1001,9520,2,69
1001,9918,4,44
1001,10317,3,28
1001,10502,4,106
1001,11122,3,33
1001,11174,4,97
1001,11678,1,35
1001,11727,4,142
1001,12383,3,61
1001,12397,2,69
1001,12418,3,53
1001,12771,4,110
1001,12838,5,49
1001,13742,2,88
1001,13743,3,96
1001,14943,2,122
1001,15837,2,103
1001,17105,3,134
1001,17152,5,73
1001,17725,4,57
1001,18199,4,138
1001,18957,2,147
1001,19093,3,25
1001,19611,3,81
1001,20040,1,68
1001,20077,3,121
1001,20319,4,142
1001,20855,3,80
1001,22122,1,91
1001,22235,4,103
1001,22534,3,163
1001,22832,3,70
1001,23063,2,124
1001,23589,3,102
1001,23923,2,45
1001,24717,3,106
1001,25379,4,90
1001,26825,2,116
1001,27579,5,88
1001,28269,4,36
1001,28616,4,48
1001,29780,2,102
1001,30924,3,68
1001,30958,3,46
1001,31908,4,102
1001,32773,4,99
1001,34050,4,105
1001,34593,4,64
1001,34608,3,70
1001,35024,4,105
1001,36849,2,103
1001,36891,3,31
1001,37243,4,35
1001,37364,4,90
1001,37503,3,43
1001,37754,4,89
1001,39144,5,86
1001,39399,4,62
1001,39857,4,77
1001,40293,4,82
1001,44266,4,78
1001,45059,3,113
1001,45880,3,62
1001,46333,4,61
1001,46754,3,122
1001,46840,2,82
1001,47018,3,71
1001,47939,4,47
1001,50480,4,53
1001,50905,4,101
1001,51151,3,87
1001,52344,5,130
1002,41,5,62
1002,314,4,181
1002,1780,4,41
1002,1837,3,73
1002,1859,5,79
1002,2056,4,158
1002,2848,4,53
1002,4096,5,109
1002,4339,2,76
1002,4678,4,70
1002,4757,3,73
1002,4900,4,106
1002,5760,3,95
1002,5998,4,59
1002,8529,4,79
1002,9392,4,84
1002,10283,4,43
1002,10613,3,76
1002,11330,4,73
1002,12413,5,103
1002,13188,4,58
1002,13282,5,182
1002,13798,5,75
1002,13993,4,83
1002,14850,4,54
1002,15280,4,99
1002,16121,3,90
1002,16599,4,36
1002,16749,5,103
1002,17120,2,101
1002,17902,4,103
1002,17922,3,76
1002,18008,4,86
1002,18090,4,101
1002,18228,4,139
1002,18825,4,33
1002,19317,3,44
1002,20007,5,33
1002,20525,4,72
1002,20616,5,77
1002,21744,5,116
1002,22484,4,43
1002,23409,4,53
1002,24717,4,106
1002,25897,3,11
1002,26523,4,33
1002,29005,4,45
1002,30358,4,93
1002,30958,3,46
1002,31861,5,106
1002,31869,4,61
1002,31968,5,102
1002,32421,5,76
1002,32538,4,44
1002,33147,2,174
1002,33642,4,117
1002,34703,3,140
1002,35979,5,42
1002,37826,5,85
1002,38035,4,74
1002,38070,5,145
1002,38536,5,16
1002,39211,4,52
1002,39776,5,81
1002,39910,5,104
1002,40185,4,53
1002,40446,4,65
1002,41318,5,176
1002,41854,5,114
1002,42213,5,115
1002,43176,5,138
1002,43464,5,92
1002,43558,5,51
1002,44371,4,52
1002,44924,5,64
1002,45260,3,136
1002,45417,5,87
1002,45602,4,58
1002,46133,5,156
1002,46398,5,130
1002,46568,5,94
1002,47468,5,85
1002,47662,5,62
1002,47931,4,98
1002,48558,4,70
1002,48827,4,88
1002,49189,5,119
1002,49203,4,107
1002,49262,3,92
1002,49295,5,192
1002,49631,5,126
1002,50142,2,29
1002,50289,4,121
1002,51250,3,123
1002,51373,4,109
1002,51612,5,143
1002,52074,4,80
1002,52123,5,108
1002,53054,3,65
1002,53366,3,117
1003,1799,5,94
1003,2552,3,82
1003,6698,5,188
1003,9285,3,125
1003,10008,4,116
1003,10376,5,67
1003,10457,4,103
1003,10944,4,186
1003,11545,3,154
1003,13100,4,89
1003,13378,4,131
1003,13776,3,190
1003,13991,3,190
1003,14016,3,120
1003,14440,5,75
1003,15258,4,76
1003,16166,4,64
1003,16346,3,136
1003,16858,4,57
1003,16965,4,76
1003,17228,4,178
1003,17458,2,87
1003,17876,4,117
1003,18068,4,112
1003,18169,3,126
1003,18240,4,96
1003,18250,4,85
1003,18968,3,62
1003,19510,4,46
1003,19655,3,87
1003,19729,3,196
1003,21366,3,115
1003,21713,4,190
1003,21744,5,116
1003,23722,2,83
1003,23892,2,113
1003,25415,4,129
1003,25472,2,66
1003,25606,4,96
1003,26030,5,60
1003,26750,5,119
1003,26765,5,101
1003,27187,4,108
1003,27361,2,52
1003,27460,5,151
1003,27515,3,133
1003,28443,5,75
1003,29132,5,125
1003,29489,3,128
1003,29671,4,106
1003,29819,5,191
1003,30203,5,124
1003,30236,3,62
1003,30681,3,190
1003,32033,5,173
1003,32055,3,190
1003,32419,3,166
1003,32916,4,109
1003,33298,5,56
1003,33337,2,117
1003,33357,5,92
1003,34050,5,105
1003,35024,4,105
1003,35111,4,148
1003,35568,4,156
1003,35866,2,114
1003,36002,3,32
1003,36121,5,126
1003,37097,3,79
1003,37381,4,100
1003,37564,4,159
1003,37617,4,112
1003,37746,3,183
1003,37834,5,195
1003,38156,5,99
1003,39142,3,58
1003,39452,4,136
1003,39703,5,193
1003,40566,5,134
1003,40840,5,88
1003,41495,4,57
1003,41849,4,78
1003,42568,4,120
1003,42908,5,99
1003,43037,5,163
1003,43602,3,192
1003,43831,5,97
1003,43985,5,182
1003,44650,3,111
1003,45493,4,185
1003,46472,3,185
1003,46527,5,117
1003,46977,3,187
1003,48050,4,106
1003,48482,3,191
1003,50342,5,170
1003,50582,3,76
1003,51123,4,78
1003,51251,5,57
1003,52425,5,113
1004,2352,5,36
1004,2553,3,87
1004,2672,3,52
1004,2694,4,53
1004,2848,4,53
1004,3623,4,47
1004,4276,3,54
1004,8761,4,81
1004,8790,4,79
1004,9234,5,55
1004,9638,4,26
1004,9768,2,127
1004,10050,3,60
1004,10231,4,53
1004,10283,4,43
1004,11283,5,104
1004,12065,2,61
1004,12250,4,77
1004,12413,4,103
1004,12476,2,183
1004,12734,3,145
1004,12756,5,36
1004,12810,4,53
1004,13282,5,182
1004,13798,4,75
1004,14174,4,37
1004,14599,5,160
1004,14830,4,103
1004,15870,5,42
1004,16268,4,51
1004,16913,3,186
1004,17104,5,117
1004,18378,2,97
1004,18471,4,96
1004,19834,3,48
1004,20067,3,52
1004,20906,4,61
1004,21744,5,116
1004,22926,4,56
1004,23409,5,53
1004,23839,4,109
1004,24075,2,32
1004,25812,2,153
1004,26025,4,48
1004,26302,3,63
1004,27011,3,105
1004,27273,3,109
1004,29541,4,58
1004,30358,4,93
1004,30943,4,95
1004,31602,3,55
1004,31860,3,60
1004,32538,3,44
1004,32553,4,73
1004,32586,3,40
1004,34258,3,59
1004,34383,5,37
1004,34601,1,59
1004,34656,4,72
1004,35001,5,73
1004,36589,4,41
1004,36592,4,49
1004,36911,5,44
1004,37367,4,53
1004,37517,4,76
1004,37566,4,87
1004,37702,3,28
1004,37826,4,85
1004,38070,5,145
1004,38362,4,103
1004,38368,5,80
1004,39132,5,41
1004,39776,4,81
1004,40295,5,115
1004,40383,2,94
1004,40575,5,72
1004,41084,5,91
1004,41393,3,60
1004,41460,4,67
1004,42114,3,67
1004,42566,5,88
1004,42671,3,50
1004,43032,3,68
1004,43151,4,112
1004,43371,2,77
1004,43464,3,92
1004,43858,3,81
1004,44886,5,49
1004,45105,4,30
1004,45260,4,136
1004,46133,5,156
1004,47846,5,65
1004,47931,2,98
1004,48081,3,103
1004,48199,5,37
1004,48566,3,113
1004,48626,3,52
1004,49660,1,115
1004,50104,5,189
1004,50581,5,65
1005,35,3,125
1005,439,3,173
1005,1038,3,47
1005,1169,3,187
1005,1255,3,53
1005,1321,3,65
1005,1449,5,104
1005,1456,4,91
1005,1518,1,91
1005,1600,3,61
1005,1656,4,96
1005,2112,4,61
1005,2283,4,117
1005,2501,5,99
1005,2629,4,79
1005,3005,3,140
1005,3935,5,94
1005,3969,3,54
1005,4044,2,160
1005,4735,4,42
1005,5272,5,186
1005,5574,5,46
1005,5629,4,181
1005,5909,3,86
1005,6252,2,151
1005,6790,2,76
1005,7075,3,65
1005,7410,4,71
1005,7867,3,96
1005,8710,2,184
1005,9011,3,188
1005,9357,3,114
1005,9489,3,48
1005,9595,3,72
1005,9787,2,150
1005,10309,4,48
1005,10885,3,169
1005,10953,3,91
1005,11030,5,68
1005,11272,3,185
1005,11527,2,68
1005,11569,3,185
1005,11885,3,96
1005,11955,2,85
1005,11957,2,87
1005,12276,4,71
1005,12381,4,199
1005,12418,3,53
1005,12476,5,183
1005,13378,4,131
1005,13407,3,183
1005,13544,4,183
1005,13794,2,187
1005,14205,3,65
1005,14384,4,66
1005,14385,4,184
1005,14839,2,73
1005,14873,3,114
1005,15626,3,80
1005,15856,5,117
1005,16770,4,66
1005,17152,4,73
1005,17613,4,33
1005,17952,5,62
1005,18857,3,173
1005,19990,2,95
1005,20035,4,128
1005,20414,4,122
1005,21842,4,96
1005,22010,2,84
1005,22373,3,54
1005,22534,4,163
1005,24396,2,83
1005,26718,3,194
1005,26925,3,71
1005,26942,5,102
1005,27048,4,45
1005,27099,3,93
1005,27187,3,108
1005,27934,4,189
1005,28297,2,61
1005,28694,4,101
1005,29388,2,48
1005,29845,2,121
1005,32710,4,95
1005,34882,4,152
1005,35728,3,97
1005,36073,3,59
1005,36490,5,64
1005,37460,5,103
1005,40789,4,71
1005,41142,4,78
1005,41228,3,104
1005,41300,3,125
1005,41746,3,95
1005,45372,4,60
1005,47476,2,188
1005,47490,4,129
1005,50610,3,124
1005,52741,5,78
1006,1214,3,40
1006,1780,3,41
1006,3086,3,20
1006,3156,2,65
1006,3413,3,40
1006,4977,4,90
1006,5103,4,36
1006,5108,3,76
1006,5340,2,50
1006,5418,2,37
1006,6063,4,185
1006,6159,4,41
1006,7073,4,36
1006,7174,3,44
1006,7672,3,41
1006,9059,4,75
1006,9228,3,72
1006,9285,3,125
1006,9965,4,34
1006,10374,2,63
1006,11174,3,97
1006,11605,4,109
1006,11691,5,185
1006,11727,4,142
1006,11955,3,85
1006,12151,5,43
1006,12719,5,52
1006,13361,3,66
1006,14212,5,34
1006,14914,3,45
1006,15482,5,41
1006,16302,4,40
1006,16499,3,23
1006,17361,5,46
1006,17585,3,47
1006,18102,5,24
1006,18812,2,59
1006,19339,3,67
1006,21372,3,143
1006,22163,5,26
1006,22489,2,12
1006,22859,3,24
1006,24312,4,20
1006,26186,4,34
1006,26302,3,63
1006,26661,3,173
1006,27589,4,79
1006,27988,3,36
1006,28220,3,55
1006,28452,4,84
1006,30444,3,38
1006,31526,3,52
1006,31740,3,15
1006,31924,4,81
1006,32092,4,9
1006,32130,4,28
1006,33105,2,69
1006,33155,4,47
1006,33568,5,28
1006,34193,2,134
1006,35592,5,66
1006,35735,4,64
1006,35747,3,93
1006,37065,5,71
1006,38171,3,69
1006,39623,3,15
1006,39663,3,95
1006,39971,3,62
1006,40453,2,36
1006,40796,4,35
1006,41846,1,18
1006,42441,3,44
1006,42754,3,23
1006,43470,4,42
1006,43558,4,51
1006,44419,3,123
1006,45118,2,44
1006,45908,3,38
1006,46585,4,63
1006,46702,4,28
1006,46728,4,79
1006,47173,2,97
1006,47632,2,33
1006,47931,5,98
1006,48123,3,49
1006,48219,1,61
1006,49388,4,26
1006,49573,5,86
1006,49578,5,87
1006,50064,3,40
1006,50074,4,58
1006,50164,5,56
1006,50472,3,45
1006,51166,4,186
1006,51545,4,30
1006,52122,5,64
1006,52244,3,21
1006,52351,3,30
1006,52895,3,170
1006,52997,4,38
1007,173,2,116
1007,314,4,181
1007,1377,3,95
1007,1428,2,93
1007,1429,2,65
1007,1477,3,98
1007,1766,4,74
1007,2421,3,67
1007,2665,3,102
1007,2683,4,57
1007,3215,2,48
1007,3379,2,77
1007,3943,5,94
1007,3971,4,38
1007,4236,2,79
1007,4509,2,72
1007,4993,2,92
1007,5069,3,55
1007,5369,4,36
1007,5659,5,53
1007,6063,3,185
1007,6253,2,52
1007,6360,5,122
1007,6596,5,155
1007,6904,5,97
1007,7930,4,36
1007,8204,4,67
1007,8302,4,83
1007,8334,5,82
1007,8458,4,20
1007,9195,2,149
1007,9340,3,21
1007,9384,4,154
1007,9701,5,68
1007,9751,4,113
1007,9909,3,58
1007,10628,4,32
1007,11076,4,87
1007,11955,3,85
1007,12364,4,120
1007,12397,3,69
1007,12781,5,24
1007,12810,2,53
1007,13399,3,45
1007,13742,3,88
1007,13743,3,96
1007,14499,4,104
1007,14727,3,83
1007,15398,3,55
1007,15524,3,59
1007,15642,3,49
1007,15712,3,70
1007,16409,5,52
1007,16577,4,67
1007,16810,4,67
1007,16859,1,95
1007,17194,3,29
1007,17316,4,106
1007,17679,5,38
1007,18224,5,22
1007,19250,3,60
1007,19850,5,85
1007,20467,3,185
1007,21372,3,143
1007,21713,5,190
1007,21823,5,75
1007,22014,3,48
1007,22065,2,68
1007,22190,5,100
1007,22533,3,65
1007,23063,3,124
1007,23303,4,191
1007,23776,3,121
1007,23891,5,62
1007,24102,3,85
1007,24344,4,23
1007,25030,5,126
1007,25938,1,83
1007,26053,3,183
1007,26800,4,114
1007,27585,5,127
1007,27759,2,79
1007,27809,3,84
1007,27891,4,72
1007,28834,3,86
1007,30761,3,98
1007,31386,3,49
1007,31621,5,69
1007,31655,4,68
1007,31861,5,106
1007,31886,3,100
1007,33119,5,118
1007,36182,5,52
1007,39399,3,62
1007,39663,4,95
1007,41861,3,167
1007,43778,3,82
1007,45059,4,113
1007,48389,2,100
1007,52583,4,167
1008,314,4,181
1008,2077,2,180
1008,3009,1,78
1008,3908,4,70
1008,3982,4,129
1008,5447,4,57
1008,6929,4,135
1008,8887,3,85
1008,9123,4,97
1008,10224,2,30
1008,13201,4,35
1008,14016,2,120
1008,14817,4,89
1008,14942,1,61
1008,15952,4,16
1008,16252,3,73
1008,16403,4,140
1008,16646,5,55
1008,17525,4,119
1008,17902,4,103
1008,18090,3,101
1008,18342,2,98
1008,18508,3,56
1008,18550,4,171
1008,18587,3,17
1008,19317,3,44
1008,19573,4,71
1008,19767,4,57
1008,20503,3,18
1008,20725,3,62
1008,20782,3,185
1008,20906,5,61
1008,21228,4,187
1008,21524,2,68
1008,22115,4,59
1008,22313,5,133
1008,22810,3,75
1008,23403,5,76
1008,24339,4,68
1008,24383,4,78
1008,24875,5,89
1008,25411,4,27
1008,26781,4,53
1008,27740,5,129
1008,27940,5,79
1008,27956,5,79
1008,29007,3,72
1008,29072,5,102
1008,30268,3,56
1008,30883,4,46
1008,31242,4,67
1008,31859,4,68
1008,31860,4,60
1008,32421,5,76
1008,33716,5,186
1008,34800,4,43
1008,35993,3,70
1008,36752,5,69
1008,37031,5,82
1008,37161,4,40
1008,37367,2,53
1008,37611,4,57
1008,37855,3,169
1008,38032,4,134
1008,38348,4,62
1008,38980,3,73
1008,39661,3,59
1008,39727,4,79
1008,39799,4,56
1008,40096,5,79
1008,40579,2,22
1008,40793,5,151
1008,40815,3,76
1008,41007,5,49
1008,41105,5,119
1008,41318,3,176
1008,41339,3,92
1008,41346,3,62
1008,41435,5,112
1008,42213,4,115
1008,42410,3,66
1008,42492,5,104
1008,44191,5,80
1008,44508,2,54
1008,44615,3,88
1008,44963,4,100
1008,45806,5,119
1008,45985,4,55
1008,46080,5,85
1008,46568,4,94
1008,47662,5,62
1008,47742,4,64
1008,48415,4,65
1008,48548,5,65
1008,48643,4,88
1008,49631,5,126
1008,49950,5,97
1008,49998,3,87
1008,51692,5,127
1008,51918,5,53
1009,75,4,57
1009,143,2,62
1009,314,4,181
1009,476,3,44
1009,588,4,186
1009,762,4,88
1009,946,4,112
1009,1019,3,91
1009,1388,3,55
1009,1428,4,93
1009,1449,3,104
1009,1565,2,45
1009,1645,3,87
1009,1656,4,96
1009,1772,4,69
1009,1976,2,94
1009,2283,4,117
1009,3262,3,70
1009,3502,4,73
1009,3785,3,56
1009,4000,4,64
1009,4967,5,114
1009,4972,2,106
1009,5580,2,135
1009,5656,3,82
1009,5657,4,108
1009,5812,4,111
1009,6016,4,176
1009,6252,3,151
1009,6360,4,122
1009,6795,5,120
1009,6818,3,106
1009,6875,4,130
1009,6904,3,97
1009,7225,4,135
1009,7563,4,196
1009,7973,3,117
1009,8962,3,61
1009,9561,3,93
1009,11291,3,38
1009,11599,5,176
1009,11910,3,44
1009,12285,4,70
1009,13544,4,183
1009,14943,5,122
1009,16128,4,87
1009,16330,2,90
1009,17152,4,73
1009,17220,3,107
1009,18433,5,132
1009,18920,4,128
1009,18957,2,147
1009,19035,4,97
1009,20040,4,68
1009,20247,4,75
1009,20319,5,142
1009,20814,4,64
1009,22899,1,98
1009,23185,3,103
1009,24339,4,68
1009,25255,4,64
1009,25379,5,90
1009,25931,2,77
1009,26825,3,116
1009,27579,3,88
1009,27779,4,78
1009,28419,1,92
1009,28643,4,85
1009,29240,3,78
1009,29832,5,92
1009,30313,4,187
1009,31760,3,142
1009,32088,4,46
1009,33473,3,96
1009,34859,4,112
1009,35157,3,82
1009,35512,4,44
1009,35824,4,81
1009,35958,3,57
1009,36849,4,103
1009,36984,4,73
1009,37611,3,57
1009,37782,1,61
1009,37834,5,195
1009,38291,3,85
1009,41861,3,167
1009,43965,4,66
1009,44305,1,86
1009,44694,3,103
1009,44955,4,61
1009,46447,4,79
1009,47490,2,129
1009,48097,5,52
1009,48219,2,61
1009,48726,3,112
1009,50016,3,58
1009,50635,5,27
1009,50905,4,101
1009,51123,3,78
1009,52344,4,130
1010,1088,5,137
1010,1185,4,190
1010,2276,5,185
1010,2619,5,106
1010,2838,4,77
1010,2874,4,125
1010,4005,5,52
1010,4671,5,50
1010,5267,5,98
1010,5379,5,181
1010,5629,5,181
1010,5755,4,61
1010,6063,5,185
1010,6435,4,81
1010,6698,4,188
1010,7834,5,80
1010,8334,4,82
1010,8999,4,76
1010,9747,4,46
1010,10169,5,38
1010,12455,5,178
1010,14119,5,84
1010,14293,3,116
1010,14727,5,83
1010,15494,5,191
1010,16166,4,64
1010,16377,5,183
1010,16417,4,81
1010,17009,3,53
1010,17228,5,178
1010,18090,4,101
1010,18217,5,75
1010,19123,4,93
1010,19481,1,49
1010,21724,5,156
1010,22154,4,78
1010,22497,4,118
1010,23086,5,59
1010,25164,5,193
1010,25214,5,178
1010,25678,4,124
1010,26400,5,102
1010,26579,5,184
1010,27045,5,140
1010,27048,5,45
1010,27131,5,64
1010,27585,1,127
1010,27788,5,68
1010,28313,5,101
1010,28481,5,95
1010,28531,5,133
1010,28541,5,54
1010,28831,5,134
1010,29689,5,173
1010,30739,3,88
1010,31159,4,126
1010,31198,4,162
1010,31634,4,78
1010,32035,4,118
1010,32617,5,76
1010,32687,5,57
1010,33947,4,124
1010,35198,5,96
1010,35404,5,102
1010,35568,5,156
1010,35618,5,84
1010,35780,4,157
1010,35983,4,115
1010,36073,5,59
1010,37381,5,100
1010,39006,5,134
1010,39433,5,76
1010,39460,5,80
1010,39693,5,97
1010,39925,5,78
1010,40302,5,46
1010,40468,5,171
1010,40566,5,134
1010,41747,4,178
1010,41948,5,111
1010,42200,5,83
1010,42508,4,189
1010,43006,5,77
1010,43704,5,99
1010,44617,4,89
1010,46212,4,54
1010,46395,4,85
1010,46958,4,90
1010,46977,5,187
1010,47211,3,61
1010,48703,4,76
1010,49298,5,186
1010,49382,5,146
1010,49573,5,86
1010,50940,5,93
1010,51166,5,186
1010,51762,5,169
1010,51936,4,77
1010,52136,5,111
1010,52905,5,74
1011,35,4,125
1011,343,5,92
1011,946,4,112
1011,1634,5,76
1011,2722,2,112
1011,2940,3,93
1011,3241,4,104
1011,3641,5,161
1011,4071,3,69
1011,4821,4,113
1011,5172,4,69
1011,6658,4,108
1011,6690,4,103
1011,6929,4,135
1011,7004,5,66
1011,7225,5,135
1011,7979,5,138
1011,8060,4,144
1011,8710,4,184
1011,8909,4,130
1011,9011,4,188
1011,9752,5,54
1011,10727,3,175
1011,10944,4,186
1011,11191,4,98
1011,11239,4,176
1011,11317,3,76
1011,11527,4,68
1011,11692,3,190
1011,11945,5,189
1011,11957,2,87
1011,12224,5,70
1011,13134,3,78
1011,13163,5,138
1011,13197,5,43
1011,13544,5,183
1011,14384,5,66
1011,14385,5,184
1011,14575,5,84
1011,14943,3,122
1011,15837,4,103
1011,17404,2,80
1011,17458,2,87
1011,17566,3,194
1011,18045,4,78
1011,18361,5,187
1011,18492,4,91
1011,18798,4,185
1011,19611,3,81
1011,20059,5,66
1011,20740,3,102
1011,21525,4,87
1011,21543,2,137
1011,21658,4,141
1011,22154,4,78
1011,23612,4,187
1011,24326,2,187
1011,25320,5,117
1011,27229,5,93
1011,27838,4,82
1011,28179,4,63
1011,28219,5,77
1011,28396,5,61
1011,28694,5,101
1011,28943,2,103
1011,29703,4,188
1011,29832,5,92
1011,29951,1,190
1011,30304,4,134
1011,31093,5,116
1011,31754,3,108
1011,31908,3,102
1011,32649,5,96
1011,33357,5,92
1011,34147,3,95
1011,34688,5,183
1011,35654,4,70
1011,35780,5,157
1011,36126,5,84
1011,37726,5,57
1011,37754,4,89
1011,38446,3,125
1011,38749,4,88
1011,38857,4,69
1011,39508,4,68
1011,40737,4,110
1011,41014,3,84
1011,41339,2,92
1011,41616,3,72
1011,43554,4,79
1011,43949,4,112
1011,47490,4,129
1011,47730,5,185
1011,48493,4,123
1011,49138,5,106
1011,49752,4,98
1011,50940,4,93
1011,50976,5,119
1011,51316,4,88
1011,52012,4,86
1012,725,3,155
1012,1294,2,85
1012,1719,5,23
1012,2056,5,158
1012,2173,3,80
1012,2434,2,54
1012,3641,5,161
1012,4615,4,38
1012,5172,4,69
1012,5357,4,148
1012,5551,2,85
1012,5812,4,111
1012,6006,5,72
1012,6486,5,130
1012,6682,4,32
1012,6808,4,75
1012,6856,4,111
1012,6867,5,146
1012,6884,5,45
1012,7321,4,88
1012,7363,5,85
1012,7438,4,91
1012,7553,4,88
1012,7610,3,114
1012,7846,2,71
1012,10315,4,111
1012,11076,3,87
1012,11174,3,97
1012,11493,4,93
1012,12224,4,70
1012,12383,5,61
1012,12734,3,145
1012,12838,4,49
1012,13134,3,78
1012,13742,4,88
1012,13894,4,67
1012,14149,3,125
1012,14460,4,69
1012,14928,3,99
1012,15512,4,49
1012,15608,4,104
1012,16128,5,87
1012,16285,4,79
1012,17984,4,183
1012,18179,5,123
1012,18199,5,138
1012,18433,4,132
1012,18929,4,47
1012,19082,3,91
1012,20221,4,45
1012,20229,5,66
1012,20258,3,48
1012,20319,4,142
1012,20737,2,110
1012,21607,3,50
1012,21642,4,76
1012,21766,4,75
1012,21842,4,96
1012,22603,5,87
1012,23175,5,92
1012,23185,4,103
1012,24598,4,31
1012,24632,4,71
1012,25257,5,51
1012,26323,4,49
1012,26661,4,173
1012,26825,5,116
1012,27808,4,114
1012,27991,5,110
1012,28057,3,53
1012,29393,4,41
1012,29703,5,188
1012,29780,5,102
1012,31760,3,142
1012,32649,3,96
1012,32727,5,38
1012,32923,3,189
1012,33938,5,39
1012,34571,5,110
1012,34593,5,64
1012,34773,4,70
1012,35146,3,183
1012,35780,4,157
1012,37549,5,104
1012,37611,3,57
1012,38420,5,45
1012,39743,5,84
1012,40538,5,73
1012,40990,3,82
1012,41322,4,41
1012,42173,5,71
1012,45372,4,60
1012,47032,3,36
1012,47686,3,83
1012,47730,4,185
1012,47939,4,47
1012,50063,4,63
1012,50940,5,93
1012,51714,3,95
1012,52479,5,97
1013,4763,4,50
1013,5003,3,46
1013,7453,4,112
1013,7740,4,30
1013,7978,2,28
1013,8200,3,15
1013,8240,5,32
1013,11241,3,92
1013,12974,4,88
1013,13588,3,71
1013,14074,3,100
1013,14293,4,116
1013,14378,5,66
1013,15560,4,34
1013,16089,5,38
1013,16876,3,32
1013,17316,5,106
1013,17804,3,100
1013,17846,4,86
1013,18073,4,22
1013,18171,5,38
1013,18340,5,37
1013,18599,4,45
1013,19990,3,95
1013,20032,4,90
1013,20074,5,95
1013,20580,5,43
1013,20664,3,16
1013,21059,5,61
1013,21599,5,140
1013,21830,3,42
1013,22597,3,41
1013,23303,3,191
1013,23503,4,47
1013,23776,3,121
1013,24324,4,36
1013,24848,5,85
1013,24880,4,38
1013,25003,5,9
1013,25807,3,17
1013,25822,5,47
1013,25853,4,35
1013,26665,5,66
1013,26908,5,48
1013,26992,3,123
1013,27125,5,60
1013,27275,5,62
1013,28103,5,88
1013,28540,5,67
1013,29392,2,87
1013,29644,5,111
1013,29948,4,24
1013,30071,5,125
1013,30681,4,190
1013,30739,3,88
1013,31959,4,65
1013,32667,3,104
1013,33075,4,116
1013,33294,5,15
1013,33312,3,40
1013,34268,5,49
1013,34582,3,36
1013,34594,4,42
1013,34808,5,72
1013,34952,3,45
1013,35521,5,104
1013,35686,4,23
1013,36452,5,78
1013,37065,5,71
1013,37224,4,35
1013,38846,4,34
1013,39237,3,31
1013,39453,2,22
1013,39679,5,50
1013,40683,4,29
1013,41254,5,63
1013,41679,1,17
1013,41733,3,122
1013,41997,3,145
1013,42354,5,50
1013,42508,3,189
1013,43006,5,77
1013,44242,5,59
1013,45127,4,33
1013,45595,4,64
1013,45906,5,41
1013,45985,4,55
1013,46177,4,49
1013,47378,5,54
1013,47478,1,186
1013,49288,5,193
1013,49289,5,192
1013,49295,5,192
